word1,word2,pivot,label,RelatedTo_att1,RelatedTo_att2,IsA_att1,IsA_att2,UsedFor_att1,UsedFor_att2,HasContext_att1,HasContext_att2,PartOf_att1,PartOf_att2,CapableOf_att1,CapableOf_att2
grape,grapefruit,seeds,0,1,1,1,1,1,1,0,0,0,0,0,1
helicopter,boat,coat,0,1,1,1,1,1,0,1,1,0,0,1,1
pen,bag,crawls,0,1,1,1,1,1,1,0,0,1,0,0,1
pillow,curtains,coos,0,1,1,1,0,1,1,1,0,1,1,1,0
scarf,necklace,colourful,1,0,1,1,1,0,1,1,0,1,0,1,1
orange,plum,pulp,1,0,1,0,1,0,1,0,0,1,0,0,1
chisel,machete,rough,0,1,0,1,1,1,1,0,0,1,0,0,0
raven,eagle,flies,0,1,1,1,1,1,0,0,1,0,0,0,1
rat,dog,plums,0,1,1,1,1,1,1,0,1,0,0,1,1
doll,necklace,lengths,0,0,1,0,1,0,1,0,0,1,0,1,1
catfish,cod,garbage,1,0,1,1,1,1,0,0,1,0,1,1,1
canary,sparrow,frying,0,1,1,1,1,1,1,1,0,0,1,0,1
helicopter,airplane,down,0,1,1,0,1,0,1,0,0,0,0,1,1
celery,lettuce,sheer,0,1,1,1,0,1,1,0,1,1,0,1,1
colander,skillet,blades,0,1,1,1,1,0,1,0,1,0,1,1,1
ship,truck,kinds,0,1,1,1,1,0,1,0,1,0,1,1,1
alligator,duck,meals,0,1,1,1,1,1,0,1,0,1,0,1,1
pliers,screws,classrooms,0,1,0,1,1,0,1,0,1,0,0,0,1
beetle,ant,melon,0,1,1,1,1,1,1,0,0,1,0,0,0
tiger,buffalo,bubbles,0,0,1,1,0,1,1,0,0,0,0,1,1
sled,sleigh,case,0,1,1,1,1,0,0,0,0,1,0,1,1
elephant,hyena,leaks,0,1,1,1,1,1,1,1,1,0,1,1,0
spinach,beans,balance,0,0,1,1,1,0,1,0,0,0,0,1,0
mixer,tap,pools,0,1,1,1,1,1,0,0,1,0,1,0,1
catfish,lobster,cross,0,1,1,1,1,1,1,0,0,0,1,1,1
cupboard,bookcase,carving,0,1,1,1,1,1,0,0,0,1,0,0,0
cucumber,pumpkin,balls,0,1,1,1,1,1,1,0,0,0,1,0,1
buzzard,owl,flies,0,1,1,1,1,1,1,0,0,0,1,0,1
elephant,whale,alter,0,0,1,1,1,1,0,1,0,0,1,0,1
pants,gloves,seams,1,1,0,0,0,0,1,0,0,0,1,1,1
dove,buzzard,pit,0,0,1,1,1,1,0,0,0,0,0,0,1
pine,coconut,disease,0,1,1,1,1,1,1,0,0,0,0,1,0
sardine,trout,cancer,0,1,1,1,1,0,1,1,0,0,0,1,0
corkscrew,spoon,hovers,0,1,1,1,1,1,1,0,0,0,1,0,0
typewriter,keyboard,letters,1,1,1,0,1,1,1,0,0,0,1,0,1
level,certificate,ships,0,1,1,1,1,1,1,0,0,1,0,0,0
lamb,onions,crimes,0,1,1,1,0,1,1,0,1,0,0,1,1
pear,strawberry,string,0,1,1,1,1,1,1,0,0,0,0,0,0
pan,spoon,weeding,0,1,1,1,1,1,1,0,0,0,0,1,1
tomato,coconut,materials,0,1,1,1,1,0,1,0,0,1,0,0,1
gun,cannon,sauces,0,1,1,1,1,1,0,1,1,0,0,1,0
cauliflower,broccoli,earrings,0,1,1,1,1,1,1,0,0,1,0,0,1
fridge,sink,salons,0,1,1,1,1,1,1,0,0,0,0,0,1
trousers,socks,zippers,1,1,1,1,1,0,0,0,0,0,0,1,1
rattlesnake,salamander,workshops,0,1,1,1,1,1,1,0,0,0,0,1,0
couch,cushion,washing,0,1,0,0,1,1,0,1,0,0,1,1,0
eggplant,pumpkin,purple,1,1,1,1,1,1,1,0,0,0,1,1,1
stork,flamingo,carving,0,1,1,1,1,1,1,0,0,1,0,1,0
blackbird,starling,useful,0,1,1,1,1,1,1,1,1,0,0,1,1
apron,coat,seas,0,1,1,1,1,1,1,1,1,0,0,1,1
rattlesnake,gopher,letters,0,1,1,1,1,1,0,0,0,0,0,1,0
crab,cucumber,wilderness,0,1,1,1,1,1,1,0,1,0,1,1,1
chandelier,lantern,candles,1,1,1,1,1,1,1,0,0,0,0,1,0
moose,goat,antlers,1,1,1,1,1,1,1,0,0,0,0,1,1
bear,crocodile,claws,1,1,1,1,1,1,0,0,0,0,0,1,1
whale,crocodile,chocolate,0,1,0,1,0,1,1,1,1,0,1,0,0
pants,shoes,materials,1,1,1,1,1,1,0,0,1,1,0,1,0
bison,goat,vampires,0,1,1,1,1,1,1,0,1,0,0,0,1
potato,bread,nest,0,1,1,0,1,1,0,0,0,0,0,1,1
violin,keyboard,burns,0,1,1,1,1,1,1,0,1,0,1,0,1
bed,bag,mattress,1,1,1,1,1,1,1,0,0,1,0,1,0
raspberry,strawberry,seeds,0,1,0,1,1,0,1,1,1,0,0,1,1
eggplant,radish,purple,1,1,1,1,1,1,1,0,0,0,0,1,0
rat,mole,garbage,1,1,1,1,1,1,1,0,1,0,0,0,1
lobster,octopus,claws,1,1,1,1,0,1,1,0,1,0,0,0,1
mittens,pajamas,floor,0,1,1,1,1,1,1,0,1,1,1,1,0
motorcycle,tractor,hay,0,1,1,1,0,0,1,0,0,1,0,0,0
elephant,tiger,trunk,1,0,1,1,1,0,1,1,0,1,1,1,1
shirt,skirt,taps,0,1,1,1,1,1,1,1,0,0,0,1,1
cow,cheese,grass,1,1,1,1,0,0,1,0,1,0,0,0,1
elephant,cow,peanuts,1,1,1,1,1,1,1,1,0,1,0,1,1
perch,eel,beach,0,1,1,1,1,1,1,0,1,0,1,1,1
pear,pumpkin,stem,1,1,1,1,1,1,1,0,0,0,0,0,1
chipmunk,hamster,nuts,1,1,1,1,1,0,1,0,0,0,1,1,0
rabbit,cow,hops,1,1,0,1,0,1,1,0,0,0,0,1,1
calf,cow,nuts,0,1,1,0,1,1,1,0,1,1,0,1,1
spear,bow,valves,0,1,1,1,1,1,1,0,0,0,1,1,1
bed,carpet,springs,1,1,1,1,0,1,1,0,0,0,1,0,1
strawberry,tomato,hardware,0,1,1,1,1,0,1,1,0,0,1,0,1
bear,moose,paws,1,1,1,1,1,0,1,0,1,0,0,1,0
socks,trousers,holes,1,1,1,1,1,1,1,1,1,1,0,0,0
cantaloupe,beets,seeds,1,1,1,1,0,1,0,0,0,0,1,1,1
paintbrush,crayon,offices,0,1,1,1,0,1,1,1,0,0,1,1,1
unicycle,tricycle,tea,0,1,1,1,1,0,1,0,1,0,0,0,1
box,telephone,cardboard,1,1,1,1,1,1,1,1,1,0,0,0,0
dog,rabbit,beige,0,1,1,1,1,1,1,0,0,1,0,0,1
toaster,freezer,cooking,0,1,1,1,1,1,1,1,0,0,0,1,1
raft,balloon,logs,1,1,1,1,1,1,1,1,0,0,0,1,1
shovel,machete,events,0,1,1,1,1,1,0,1,0,1,0,0,1
cloak,dress,hood,1,1,1,1,1,1,1,0,1,0,0,0,1
cat,hamster,mice,1,0,0,1,1,1,1,1,1,0,0,0,1
seagull,hornet,manure,1,0,1,1,1,1,1,0,0,0,1,1,0
plum,pepper,pit,1,1,1,1,1,1,0,0,0,0,0,1,1
elephant,camel,ears,1,0,1,0,1,1,0,0,0,0,0,1,0
flea,ant,recyclable,0,0,1,1,1,1,1,1,0,0,1,0,1
onions,asparagus,lost,0,1,0,1,1,1,1,0,0,0,0,1,0
fan,rocker,balls,0,1,1,1,1,1,1,0,0,0,1,1,0
grater,spoon,holes,1,1,0,1,1,1,1,1,0,1,0,0,1
panther,falcon,cucumber,0,1,1,1,1,1,0,0,0,1,1,0,0
brush,tray,cans,0,1,1,1,1,0,0,0,0,0,0,1,1
spinach,carrot,restaurants,0,1,1,1,1,1,1,0,1,1,1,1,0
jeans,vest,pockets,1,1,1,1,1,1,1,1,1,0,0,1,0
lamp,lantern,switch,1,1,1,1,1,1,1,0,0,0,1,1,0
squid,octopus,ink,0,1,0,1,0,1,1,0,0,0,1,1,0
bayonet,bolts,pods,0,1,1,1,1,1,1,0,0,1,0,1,1
closet,freezer,messy,1,0,1,1,1,1,1,0,0,0,0,1,1
bowl,pan,curved,1,1,1,0,1,1,1,0,1,0,0,1,1
raccoon,fawn,mask,1,1,1,1,1,1,1,0,0,0,0,1,1
pickle,tomato,pest,0,1,1,1,0,1,0,1,1,0,0,1,1
keyboard,banjo,shoes,0,1,1,1,1,1,1,0,0,1,1,1,1
celery,peas,skirts,0,1,1,0,1,1,1,1,0,1,1,1,1
strawberry,cranberry,cats,0,1,1,1,0,1,0,1,1,0,0,1,1
shack,hut,raw,0,1,0,1,0,1,1,0,0,0,1,0,0
ring,plate,diamonds,1,1,1,1,0,0,0,1,0,1,0,0,1
level,certificate,bubbles,1,1,1,1,1,0,1,1,1,1,0,1,0
ambulance,limousine,smart,0,1,1,1,1,0,1,0,1,0,0,1,1
robe,cloak,cloth,1,1,1,1,1,1,1,1,0,0,0,0,1
pigeon,oriole,manure,1,1,1,1,1,0,0,0,1,0,0,1,0
napkin,shawl,cat,0,1,1,1,1,1,0,1,0,0,0,1,1
bike,boat,pedals,1,1,1,1,1,0,1,1,0,0,1,1,1
cow,deer,manure,1,1,1,0,1,1,1,0,0,0,0,1,1
sandals,sweater,soles,1,1,1,1,1,1,1,0,0,0,0,1,1
cherry,lime,bottles,0,1,1,1,1,1,1,0,1,0,0,1,1
piano,harp,rivers,0,1,1,1,1,1,1,0,1,0,0,1,0
blouse,dress,collar,1,0,1,1,1,1,1,1,0,0,0,1,1
perch,catfish,fins,0,1,1,1,1,0,1,1,1,0,0,1,1
oven,bread,control,1,1,1,0,1,1,1,0,0,1,1,1,1
banana,rice,drug,0,1,1,1,1,0,1,0,1,1,1,1,0
mink,coyote,spoons,0,1,0,0,1,1,1,1,0,1,0,1,0
olive,chicken,stem,0,1,1,1,1,1,1,0,1,0,0,1,0
saddle,rope,stirrups,1,1,1,1,1,1,1,0,0,0,1,1,1
crossbow,bolts,stirrups,0,1,1,1,1,0,1,0,0,1,0,0,1
dress,robe,projecting,0,1,1,1,1,1,1,0,0,0,0,1,1
lion,tiger,rifle,0,1,1,1,0,1,0,0,0,0,0,1,1
cat,mouse,paws,1,1,1,1,1,1,1,0,1,0,0,0,1
cauliflower,parsley,chocolate,0,1,0,1,1,1,1,0,1,0,0,0,1
cow,pony,udder,1,1,1,1,1,1,0,1,1,1,1,0,1
chandelier,candle,blocks,0,1,1,1,1,1,1,0,1,0,0,0,1
raisin,raspberry,hitting,0,1,1,1,1,1,1,1,0,0,1,0,0
snail,spider,slow,1,1,1,1,1,1,1,0,0,0,1,0,1
camisole,gown,lace,1,1,1,1,1,1,1,1,0,0,0,0,1
pheasant,salmon,ink,0,1,1,1,0,1,1,0,0,1,0,1,1
seaweed,coconut,jam,0,1,1,0,1,1,1,1,0,0,1,1,0
rat,mouse,garbage,1,1,0,1,1,1,1,0,0,0,0,1,1
pineapple,tomato,endangered,0,1,1,1,0,1,1,1,0,1,1,0,1
wrench,drill,zoos,0,0,1,1,1,1,1,1,1,0,0,1,1
jacket,scarf,hood,1,1,1,1,1,1,1,0,0,0,0,0,0
pliers,bolts,toy,0,1,1,1,1,1,1,0,0,1,0,1,1
octopus,cod,liquids,0,1,1,1,1,1,1,0,0,1,1,0,1
crow,eagle,fastening,0,1,1,0,1,1,1,1,0,1,0,1,1
dish,cheese,summer,0,1,1,1,1,0,0,0,0,0,0,1,1
tiger,zebra,wires,0,1,1,1,1,1,0,0,0,0,0,1,1
tack,pony,fries,0,1,1,0,1,1,1,0,0,0,0,0,0
cushion,bag,square,1,1,1,0,0,1,0,1,0,1,0,1,0
pot,tray,sizes,1,1,1,1,1,1,1,0,0,0,0,0,0
rattlesnake,crocodile,fangs,1,0,1,1,1,0,1,1,0,1,0,0,0
raspberry,cranberry,award,0,1,1,0,1,1,1,1,0,0,0,1,1
apple,pineapple,range,0,1,1,0,1,1,1,0,1,0,0,1,1
elevator,airplane,yeast,0,0,1,0,0,1,1,0,0,0,0,1,1
slippers,sweater,messy,0,1,1,1,1,0,1,0,0,0,0,1,1
bra,shoes,clasps,1,0,1,1,1,1,0,0,1,0,0,1,1
crab,shrimp,vicious,0,1,1,1,1,1,1,0,1,0,1,1,0
surfboard,canoe,fiberglass,1,0,1,1,1,1,1,0,1,0,0,1,1
pot,pan,sizes,1,1,1,1,1,1,1,0,0,0,0,0,1
saddle,clamp,screen,0,1,1,0,1,1,1,0,1,0,0,1,1
cantaloupe,peas,forests,0,1,1,1,1,1,0,0,1,1,0,1,0
rabbit,rat,switch,0,0,1,0,1,1,1,1,0,0,0,1,0
blender,spoon,electronic,1,1,1,1,1,1,1,0,0,0,0,1,0
cat,sheep,mice,1,1,1,1,1,1,1,0,0,0,1,1,1
screwdriver,scissors,heads,1,1,1,1,1,1,1,0,0,0,0,1,1
tank,pipe,popped,0,0,1,1,1,0,1,0,0,0,1,1,1
wand,baton,cables,0,1,1,1,0,1,0,0,0,0,1,1,1
bra,vest,sizes,1,1,1,1,1,0,1,1,0,1,1,1,1
crowbar,chisel,tobacco,0,1,1,1,1,0,1,0,0,0,0,0,1
cucumber,parsley,useful,0,1,1,1,1,1,1,1,0,1,1,1,1
rat,pig,garbage,1,1,1,1,1,1,0,0,1,0,0,1,0
harpsichord,saxophone,tightening,0,1,1,1,0,1,0,1,1,1,0,0,0
sweater,coat,sleeves,0,0,1,1,1,1,1,0,0,0,1,1,1
sweater,gown,snakes,0,1,1,1,1,0,1,1,0,0,1,0,1
colander,spoon,crunchy,0,1,1,1,1,1,1,1,0,0,1,0,1
tangerine,strawberry,angels,0,1,1,1,1,1,1,1,0,0,1,1,1
lime,coconut,seeds,1,1,1,1,1,1,1,0,0,1,1,1,0
shawl,veil,valves,0,1,1,1,1,1,1,1,0,0,0,1,0
coat,gloves,zipper,1,1,1,1,1,1,1,0,0,0,0,1,0
stone,oak,pickles,0,0,1,1,1,1,1,1,0,0,0,1,0
toaster,oven,plug,1,0,1,1,1,1,1,0,0,0,0,0,1
blouse,gown,darned,0,1,1,1,1,1,1,0,1,0,0,1,1
spade,rake,copper,0,1,1,1,1,1,1,0,1,1,1,1,1
bat,toad,fangs,1,1,0,1,1,1,1,0,1,0,0,1,1
unicycle,bike,chairs,0,1,1,1,1,1,0,0,1,0,0,1,1
crocodile,whale,ankles,0,1,1,1,1,1,1,0,1,0,1,1,0
jacket,bag,lakes,0,1,1,1,1,1,1,1,0,0,0,0,0
beets,turnip,pit,0,1,1,1,1,1,1,0,1,0,0,1,0
boots,socks,heels,1,1,1,1,1,0,1,0,0,0,1,0,1
orange,cucumber,layers,0,1,1,1,1,1,1,1,1,0,1,0,1
truck,bus,pages,0,1,1,1,1,1,1,0,0,0,0,0,1
ring,stone,hunts,0,1,1,1,1,1,1,1,0,0,0,1,1
unicycle,bike,thumbs,0,1,1,1,0,1,0,0,0,0,1,1,1
blouse,jacket,collar,1,0,1,1,0,1,1,1,0,1,1,0,0
grape,pineapple,sugar,0,1,1,1,1,1,1,0,1,0,1,1,1
ox,buffalo,grass,1,0,1,1,1,1,1,1,0,1,0,1,1
nightgown,scarf,valve,0,1,1,1,1,1,1,0,0,0,0,0,1
belt,buckle,thin,1,1,1,1,1,1,1,0,0,0,0,1,0
urn,marble,thumbs,0,1,1,0,1,1,1,0,0,1,1,1,1
eggplant,pumpkin,sly,0,1,1,1,1,1,1,0,0,0,1,1,1
sack,bag,crust,0,1,1,1,1,1,1,0,1,1,0,0,0
pie,beans,lemon,0,1,1,1,1,0,1,0,1,1,0,0,1
grenade,pistol,pin,1,1,1,1,1,1,1,0,0,0,1,1,1
frog,squirrel,hops,1,1,1,1,1,1,1,1,0,0,0,1,0
pistol,rifle,offspring,0,1,1,1,0,1,1,1,1,0,0,1,1
hawk,duck,flies,0,1,1,0,1,1,0,1,0,0,1,1,0
comb,rake,thin,1,1,1,1,1,0,1,0,0,0,1,1,0
salamander,frog,hollow,0,1,1,1,0,0,1,0,0,1,0,1,1
door,cupboard,hinges,1,1,1,1,1,1,1,0,0,1,1,1,1
curtains,robe,bacon,0,1,1,1,1,1,1,1,0,0,0,0,1
rice,tomato,croaks,0,1,1,1,1,1,1,0,0,0,1,1,1
hut,fence,grass,1,1,1,1,0,1,1,1,0,0,1,1,1
hawk,crow,soars,1,1,1,1,1,1,1,0,0,1,0,1,0
oriole,woodpecker,toolboxes,0,1,1,1,1,1,1,1,0,1,0,1,1
hut,tent,grass,1,1,1,1,1,1,0,1,0,0,0,1,1
vine,oak,warts,0,1,0,1,1,1,0,0,0,1,0,1,1
harp,cello,steaming,0,1,1,1,1,1,1,0,1,0,0,1,0
beans,avocado,cups,0,0,1,1,1,0,0,0,0,0,1,1,1
crocodile,elk,scales,1,1,1,1,1,1,0,0,0,1,1,1,0
fork,spade,caterpillar,0,1,1,1,1,0,1,1,0,1,0,0,1
fridge,freezer,electrical,0,1,1,0,1,1,1,1,1,0,0,1,1
rocket,missile,seats,0,1,1,1,0,1,1,0,1,0,1,0,1
rattlesnake,gopher,rodents,1,1,1,1,1,1,0,1,0,0,0,1,1
trousers,dress,shaped,0,1,1,1,1,1,1,1,0,0,0,1,1
willow,cedar,wall,0,1,1,1,0,1,0,1,0,0,0,1,1
corn,broccoli,kernels,1,1,1,1,1,1,0,0,1,1,0,1,1
bucket,jar,prongs,0,0,1,1,1,0,1,1,0,0,0,1,1
bayonet,grenade,cushions,0,1,1,1,1,1,0,1,0,0,1,0,1
tangerine,cantaloupe,seeds,0,1,1,1,0,1,1,0,1,1,0,1,0
toilet,fridge,porcelain,1,1,1,1,1,0,1,0,1,0,0,0,0
mouse,hamster,buttons,1,1,1,1,1,1,1,1,1,1,1,1,1
slingshot,corkscrew,lighter,0,1,1,1,1,0,1,0,0,1,0,1,1
pear,lemon,pillows,0,1,1,1,1,1,1,1,0,1,0,1,1
coat,dress,clasps,0,1,1,0,1,1,1,0,0,0,0,1,1
chicken,rice,quiet,0,1,1,1,1,1,1,0,0,1,1,1,0
cucumber,pineapple,cupboards,0,1,1,1,0,0,1,1,0,1,1,1,1
whip,machete,suspenders,0,1,1,1,1,0,0,0,1,1,1,1,0
coat,skirt,milkshakes,0,1,1,1,1,1,0,1,1,0,0,1,1
rocket,garlic,flies,1,1,1,1,1,1,1,1,0,1,0,0,1
pepper,olive,pieces,1,1,1,1,1,1,1,1,1,0,0,1,1
elephant,giraffe,hairy,0,1,1,0,1,0,1,0,0,0,0,1,0
hose,rope,rubber,1,1,1,1,1,0,1,1,0,0,1,1,0
beetle,flea,great,0,1,1,1,1,1,1,0,0,0,0,1,1
ashtray,spoon,logs,0,1,1,1,1,1,1,0,0,0,0,1,0
couch,bed,armrests,1,1,1,1,1,1,1,1,0,0,1,0,1
scarf,curtains,swinging,0,1,1,1,1,1,1,0,1,1,0,1,1
flamingo,vulture,modern,0,1,1,1,1,1,1,0,0,0,0,1,1
rhubarb,cauliflower,links,0,1,1,1,1,1,0,1,0,0,1,0,1
perch,catfish,steaming,0,1,1,1,1,1,1,1,0,0,0,1,1
chipmunk,raccoon,smelly,0,1,1,1,1,0,1,0,1,0,0,1,0
pants,socks,zippers,1,1,1,1,1,1,1,0,0,0,0,0,1
pin,bolts,shirt,0,1,0,1,1,1,1,0,0,0,0,1,1
lime,pineapple,kidney,0,1,1,1,1,1,1,0,0,1,0,1,1
dandelion,carrot,stem,1,1,1,1,1,1,1,0,0,0,1,1,1
ostrich,goat,jewels,0,1,0,1,0,0,1,0,0,0,0,0,1
shoes,bag,laces,1,1,1,1,1,1,1,1,1,0,0,1,1
deer,bison,antlers,1,1,1,0,1,1,1,0,1,1,0,1,1
toad,rat,hops,1,1,1,1,1,1,0,0,0,0,1,0,1
elephant,zebra,straps,0,1,1,1,1,1,1,1,0,0,0,0,0
shirt,skirt,collar,1,1,1,1,1,1,1,1,1,0,1,0,0
razor,corkscrew,frying,0,1,1,1,1,1,1,0,0,0,0,0,1
orange,cucumber,sections,1,1,1,1,1,1,1,0,0,0,0,0,1
hawk,duck,claws,1,1,1,1,1,1,1,1,1,1,0,1,1
tangerine,strawberry,sections,1,1,1,1,1,1,1,0,0,0,0,1,1
vulture,eagle,talons,1,1,1,1,1,1,0,1,1,0,1,1,1
rattlesnake,crocodile,on,0,1,1,0,1,1,1,0,0,1,1,0,1
bow,tie,sizes,1,0,1,1,1,1,1,0,1,1,0,0,0
stork,eagle,flies,0,1,1,1,1,0,1,0,0,1,0,1,0
eggplant,cauliflower,purple,1,1,1,1,1,1,0,0,0,0,0,1,0
scarf,socks,colourful,1,0,1,1,1,1,1,1,0,0,0,0,0
trumpet,harmonica,waitresses,0,1,1,1,1,1,1,1,0,0,0,1,1
beetle,spider,flies,1,1,1,1,1,1,1,0,0,0,1,1,1
panther,dolphin,wrists,0,1,1,1,1,0,1,0,0,1,0,1,0
gun,pistol,trigger,0,1,1,1,1,1,1,1,1,0,0,0,0
grapefruit,pineapple,seeds,1,1,1,0,1,1,1,0,0,0,0,1,1
chimp,hamster,climbs,1,1,1,1,1,1,1,0,0,0,1,1,0
chandelier,lamp,bolts,0,1,1,1,1,1,0,0,0,0,1,1,1
jacket,shirt,grooming,0,1,1,0,1,0,0,1,0,1,0,1,1
piano,tuba,trunk,0,1,1,1,1,0,1,0,0,1,0,1,1
elephant,goat,peanuts,1,1,1,1,1,1,1,1,0,1,0,1,0
brush,pen,parks,0,1,1,1,1,1,1,0,0,0,0,0,1
chickadee,sparrow,stamp,0,1,1,1,1,1,1,0,1,0,0,1,0
cauliflower,zucchini,herbivore,0,1,1,1,1,0,1,1,0,0,1,1,1
flute,banjo,birthdays,0,1,1,1,0,1,1,1,1,0,1,1,0
sledgehammer,tomahawk,cartoons,0,1,1,0,0,0,0,0,0,1,0,1,1
microwave,dishwasher,rectangular,0,1,1,1,1,1,1,0,0,0,0,1,1
mittens,earmuffs,colourful,1,1,1,1,1,1,1,0,1,0,1,1,1
kettle,tray,plug,1,1,1,1,1,1,1,1,0,0,0,1,0
zucchini,avocado,seeds,0,1,1,1,1,1,0,0,0,0,0,1,1
pants,dress,buttons,1,1,1,1,1,0,1,0,1,0,0,1,1
rabbit,lamb,knife,0,1,1,1,1,1,1,0,0,0,0,1,1
grasshopper,sparrow,flies,0,1,1,1,1,1,0,1,0,0,1,0,0
ant,crab,bites,1,1,1,0,1,1,1,1,1,0,0,1,1
bag,cushion,shag,0,1,1,1,1,1,0,0,1,0,0,0,1
jar,garlic,blades,0,1,1,1,1,1,0,1,0,1,1,0,0
gate,door,hinges,0,1,1,1,1,1,0,0,1,0,0,1,1
apron,robe,cloth,1,1,0,0,1,1,1,0,0,0,1,1,1
kite,balloon,colourful,0,1,1,1,1,1,0,1,0,0,0,1,1
sleigh,cart,ceilings,0,1,1,1,1,0,1,1,1,1,0,1,1
beaver,caribou,guard,0,1,1,1,1,1,1,0,1,0,0,1,0
sparrow,oriole,schools,0,1,1,1,1,0,1,1,0,1,0,1,1
rooster,budgie,lost,0,0,1,1,1,1,1,0,0,0,0,0,1
pie,rhubarb,domestic,0,1,1,1,0,0,1,0,1,1,1,1,1
onions,cucumber,bulbs,1,1,1,1,1,1,0,1,0,0,0,1,1
mug,bracelet,message,1,1,1,1,1,1,1,0,1,0,0,0,1
hut,stone,denim,0,1,1,1,1,1,1,1,1,1,0,1,1
rooster,pheasant,comb,1,1,1,1,1,1,0,0,0,0,0,1,1
trumpet,trombone,valves,1,1,1,1,1,1,1,1,0,0,1,1,1
sardine,trout,popcorn,0,1,1,1,1,1,1,0,0,1,0,1,0
tomato,lemon,hitch,0,0,1,1,1,1,0,0,1,1,0,1,0
clock,lamp,kitten,0,1,1,1,1,1,1,0,1,0,0,0,1
crab,mushroom,sideways,1,1,1,1,1,1,1,1,0,0,0,1,1
owl,squirrel,mice,1,1,1,1,1,0,1,0,0,0,0,1,0
helmet,cloak,coleslaw,0,1,1,1,1,1,0,0,0,0,0,0,1
lettuce,beans,through,0,1,1,1,1,1,1,0,0,1,0,1,1
camel,donkey,hump,1,0,1,1,1,1,1,1,0,0,0,0,0
coyote,cheetah,scary,0,1,1,1,0,1,1,0,1,0,1,0,1
caterpillar,butterfly,colourful,0,1,1,1,1,1,1,1,0,0,0,1,1
tangerine,lemon,boats,0,1,1,1,1,1,1,0,1,0,1,1,1
brush,knife,bristles,1,1,1,1,0,1,1,1,0,0,0,0,1
scooter,buggy,slow,1,1,1,1,1,1,1,0,1,0,0,0,0
taxi,motorcycle,chases,0,1,1,0,0,0,1,0,0,0,0,0,1
trousers,gown,broiling,0,1,1,1,1,1,1,0,1,0,0,1,1
bra,jeans,wires,1,1,1,1,1,1,1,0,1,1,0,1,0
cougar,tiger,animals,1,1,0,1,1,1,1,1,0,0,0,1,0
apple,tomato,seats,0,1,0,1,1,1,1,0,0,1,0,1,0
robe,curtains,belt,1,1,1,0,1,0,0,0,1,1,1,1,1
football,cup,insects,0,1,1,1,1,0,1,1,1,1,0,0,1
rabbit,hare,hops,0,1,1,1,1,1,1,1,0,0,0,1,0
bookcase,shelves,quickly,0,1,1,0,1,1,0,0,0,0,0,1,1
hammer,screwdriver,seats,0,1,1,1,1,0,1,1,1,1,0,1,1
cockroach,worm,flies,1,1,1,1,1,1,0,1,0,0,0,1,1
crab,peas,celebrating,0,1,1,1,0,1,0,0,1,0,0,1,1
jacket,gown,hood,1,1,1,1,1,1,1,0,0,1,0,1,1
rhubarb,lemon,cans,0,0,1,1,1,1,1,0,1,0,0,0,1
crow,raven,flies,0,1,1,1,1,1,0,0,1,0,1,0,1
lamp,stove,shade,1,1,1,1,1,1,0,1,0,0,0,1,1
lime,lemon,seeds,0,1,1,1,1,0,1,1,0,1,1,1,1
rattlesnake,snail,scales,1,1,1,1,1,1,1,0,0,0,0,1,0
corn,broccoli,walking,0,0,0,0,0,0,0,0,0,0,0,0,0
avocado,parsley,seeds,1,0,0,0,0,0,0,0,0,0,0,0,0
shotgun,pistol,trigger,0,0,1,0,1,0,1,0,0,0,0,0,1
sled,truck,animals,0,1,1,1,1,1,1,0,0,0,1,1,1
apple,bread,hotel,0,1,1,1,1,1,1,0,0,1,0,1,0
sparrow,hawk,flies,0,1,1,1,1,1,1,0,1,0,0,0,1
pistol,grenade,trigger,1,1,1,1,1,1,1,0,1,0,0,1,1
squirrel,cat,nuts,1,1,1,1,1,1,1,0,0,0,0,0,1
celery,spinach,tricks,0,1,1,1,1,0,1,0,1,0,1,1,0
bow,sword,sizes,1,1,1,1,0,1,1,1,0,0,1,1,0
clam,eel,learning,0,0,1,1,1,1,0,1,0,1,1,0,0
nectarine,grapefruit,tart,0,1,1,1,1,0,1,1,0,0,1,1,0
elk,goat,ivory,0,1,1,1,1,1,1,0,0,0,0,0,1
tray,bucket,square,1,1,1,1,1,1,0,0,0,0,1,0,1
gate,door,lock,0,1,1,1,1,0,1,0,0,0,0,1,1
skirt,jeans,lengths,1,1,1,1,1,1,1,1,0,0,1,0,1
tiger,horse,seal,0,1,1,1,1,1,0,0,1,1,1,1,1
shawl,veil,washing,0,1,1,1,1,1,0,0,0,0,0,0,0
piano,drum,pedals,1,1,1,1,1,1,1,1,1,0,0,1,1
tie,blouse,knot,1,1,1,0,1,1,1,0,0,0,0,1,1
rattlesnake,coyote,scales,1,1,1,1,1,1,1,0,1,0,0,0,1
trout,salmon,sprite,0,1,1,1,1,1,1,1,0,0,0,0,0
clam,mushroom,ballet,0,0,1,1,1,1,1,1,0,0,0,0,0
whale,octopus,equipment,0,1,1,1,1,0,1,1,0,1,1,0,1
shack,barn,coleslaw,0,1,1,1,1,1,1,0,0,0,0,1,1
eagle,kite,fields,0,1,1,1,1,1,1,0,1,0,1,1,1
axe,scissors,saucers,0,1,1,1,1,1,1,1,0,0,1,1,1
pants,skirt,zippers,1,1,1,1,1,1,1,0,0,1,0,0,0
